movie_stimulus.avi
pts	0.04	time	2050536201445055
pts	0.08	time	2050536201482654
pts	0.12	time	2050536201520253
pts	0.16	time	2050536201557852
pts	0.2	time	2050536201595451
pts	0.24	time	2050536201633050
pts	0.28	time	2050536201670649
pts	0.32	time	2050536201708248
pts	0.36	time	2050536201745847
pts	0.4	time	2050536201783446
pts	0.44	time	2050536201821045
pts	0.48	time	2050536201858644
pts	0.52	time	2050536201896243
pts	0.56	time	2050536201933842
pts	0.6	time	2050536201971441
pts	0.64	time	2050536202009040
pts	0.68	time	2050536202046639
pts	0.72	time	2050536202084238
pts	0.76	time	2050536202121837
pts	0.8	time	2050536202159436
pts	0.84	time	2050536202197035
pts	0.88	time	2050536202234634
pts	0.92	time	2050536202272233
pts	0.96	time	2050536202309832
pts	1.0	time	2050536202347431
pts	1.04	time	2050536202385030
pts	1.08	time	2050536202422629
pts	1.12	time	2050536202460228
pts	1.16	time	2050536202497827
pts	1.2	time	2050536202535426
pts	1.24	time	2050536202573025
pts	1.28	time	2050536202610624
pts	1.32	time	2050536202648223
pts	1.36	time	2050536202685822
pts	1.4	time	2050536202723421
pts	1.44	time	2050536202761020
pts	1.48	time	2050536202798619
pts	1.52	time	2050536202836218
pts	1.56	time	2050536202873817
pts	1.6	time	2050536202911416
pts	1.64	time	2050536202949015
pts	1.68	time	2050536202986614
pts	1.72	time	2050536203024213
pts	1.76	time	2050536203061812
pts	1.8	time	2050536203099411
pts	1.84	time	2050536203137010
pts	1.88	time	2050536203174609
pts	1.92	time	2050536203212208
pts	1.96	time	2050536203249807
pts	2.0	time	2050536203287406
pts	2.04	time	2050536203325005
pts	2.08	time	2050536203362604
pts	2.12	time	2050536203400203
pts	2.16	time	2050536203437802
pts	2.2	time	2050536203475401
pts	2.24	time	2050536203513000
pts	2.28	time	2050536203550599
pts	2.32	time	2050536203588198
pts	2.36	time	2050536203625797
pts	2.4	time	2050536203663396
pts	2.44	time	2050536203700995
pts	2.48	time	2050536203738594
pts	2.52	time	2050536203776193
pts	2.56	time	2050536203813792
pts	2.6	time	2050536203851391
pts	2.64	time	2050536203888990
pts	2.68	time	2050536203926589
pts	2.72	time	2050536203964188
pts	2.76	time	2050536204001787
pts	2.8	time	2050536204039386
pts	2.84	time	2050536204076985
pts	2.88	time	2050536204114584
pts	2.92	time	2050536204152183
pts	2.96	time	2050536204189782
pts	3.0	time	2050536204227381
pts	3.04	time	2050536204264980
pts	3.08	time	2050536204302579
pts	3.12	time	2050536204340178
pts	3.16	time	2050536204377777
pts	3.2	time	2050536204415376
pts	3.24	time	2050536204452975
pts	3.28	time	2050536204490574
pts	3.32	time	2050536204528173
pts	3.36	time	2050536204565772
pts	3.4	time	2050536204603371
pts	3.44	time	2050536204640970
pts	3.48	time	2050536204678569
pts	3.52	time	2050536204716168
pts	3.56	time	2050536204753767
pts	3.6	time	2050536204791366
pts	3.64	time	2050536204828965
pts	3.68	time	2050536204866564
pts	3.72	time	2050536204904163
pts	3.76	time	2050536204941762
pts	3.8	time	2050536204979361
pts	3.84	time	2050536205016960
pts	3.88	time	2050536205054559
pts	3.92	time	2050536205092158
pts	3.96	time	2050536205129757
pts	4.0	time	2050536205167356
pts	4.04	time	2050536205204955
pts	4.08	time	2050536205242554
pts	4.12	time	2050536205280153
pts	4.16	time	2050536205317752
pts	4.2	time	2050536205355351
pts	4.24	time	2050536205392950
pts	4.28	time	2050536205430549
pts	4.32	time	2050536205468148
pts	4.36	time	2050536205505747
pts	4.4	time	2050536205543346
pts	4.44	time	2050536205580945
pts	4.48	time	2050536205618544
pts	4.52	time	2050536205656143
pts	4.56	time	2050536205693742
pts	4.6	time	2050536205731341
pts	4.64	time	2050536205768940
pts	4.68	time	2050536205806539
pts	4.72	time	2050536205844138
pts	4.76	time	2050536205881737
pts	4.8	time	2050536205919336
pts	4.84	time	2050536205956935
pts	4.88	time	2050536205994534
pts	4.92	time	2050536206032133
pts	4.96	time	2050536206069732
pts	5.0	time	2050536206107331
pts	5.04	time	2050536206144930
pts	5.08	time	2050536206182529
pts	5.12	time	2050536206220128
pts	5.16	time	2050536206257727
pts	5.2	time	2050536206295326
pts	5.24	time	2050536206332925
pts	5.28	time	2050536206370524
pts	5.32	time	2050536206408123
pts	5.36	time	2050536206445722
pts	5.4	time	2050536206483321
pts	5.44	time	2050536206520920
pts	5.48	time	2050536206558519
pts	5.52	time	2050536206596118
pts	5.56	time	2050536206633717
pts	5.6	time	2050536206671316
pts	5.64	time	2050536206708915
pts	5.68	time	2050536206746514
pts	5.72	time	2050536206784113
pts	5.76	time	2050536206821712
pts	5.8	time	2050536206859311
pts	5.84	time	2050536206896910
pts	5.88	time	2050536206934509
pts	5.92	time	2050536206972108
pts	5.96	time	2050536207009707
pts	6.0	time	2050536207047306
pts	6.04	time	2050536207084905
pts	6.08	time	2050536207122504
pts	6.12	time	2050536207160103
pts	6.16	time	2050536207197702
pts	6.2	time	2050536207235301
pts	6.24	time	2050536207272900
pts	6.28	time	2050536207310499
pts	6.32	time	2050536207348098
pts	6.36	time	2050536207385697
pts	6.4	time	2050536207423296
pts	6.44	time	2050536207460895
pts	6.48	time	2050536207498494
pts	6.52	time	2050536207536093
pts	6.56	time	2050536207573692
pts	6.6	time	2050536207611291
pts	6.64	time	2050536207648890
pts	6.68	time	2050536207686489
pts	6.72	time	2050536207724088
pts	6.76	time	2050536207761687
pts	6.8	time	2050536207799286
pts	6.84	time	2050536207836885
pts	6.88	time	2050536207874484
pts	6.92	time	2050536207912083
pts	6.96	time	2050536207949682
pts	7.0	time	2050536207987281
pts	7.04	time	2050536208024880
pts	7.08	time	2050536208062479
pts	7.12	time	2050536208100078
pts	7.16	time	2050536208137677
pts	7.2	time	2050536208175276
pts	7.24	time	2050536208212875
pts	7.28	time	2050536208250474
pts	7.32	time	2050536208288073
pts	7.36	time	2050536208325672
pts	7.4	time	2050536208363271
pts	7.44	time	2050536208400870
pts	7.48	time	2050536208438469
pts	7.52	time	2050536208476068
pts	7.56	time	2050536208513667
pts	7.6	time	2050536208551266
pts	7.64	time	2050536208588865
pts	7.68	time	2050536208626464
pts	7.72	time	2050536208664063
pts	7.76	time	2050536208701662
pts	7.8	time	2050536208739261
pts	7.84	time	2050536208776860
pts	7.88	time	2050536208814459
pts	7.92	time	2050536208852058
pts	7.96	time	2050536208889657
pts	8.0	time	2050536208927256
pts	8.04	time	2050536208964855
pts	8.08	time	2050536209002454
pts	8.12	time	2050536209040053
pts	8.16	time	2050536209077652
pts	8.2	time	2050536209115251
pts	8.24	time	2050536209152850
pts	8.28	time	2050536209190449
pts	8.32	time	2050536209228048
pts	8.36	time	2050536209265647
pts	8.4	time	2050536209303246
pts	8.44	time	2050536209340845
pts	8.48	time	2050536209378444
pts	8.52	time	2050536209416043
pts	8.56	time	2050536209453642
pts	8.6	time	2050536209491241
pts	8.64	time	2050536209528840
pts	8.68	time	2050536209566439
pts	8.72	time	2050536209604038
pts	8.76	time	2050536209641637
pts	8.8	time	2050536209679236
pts	8.84	time	2050536209716835
pts	8.88	time	2050536209754434
pts	8.92	time	2050536209792033
pts	8.96	time	2050536209829632
pts	9.0	time	2050536209867231
pts	9.04	time	2050536209904830
pts	9.08	time	2050536209942429
pts	9.12	time	2050536209980028
pts	9.16	time	2050536210017627
pts	9.2	time	2050536210055226
pts	9.24	time	2050536210092825
pts	9.28	time	2050536210130424
pts	9.32	time	2050536210168023
pts	9.36	time	2050536210205622
pts	9.4	time	2050536210243221
pts	9.44	time	2050536210280820
pts	9.48	time	2050536210318419
pts	9.52	time	2050536210356018
pts	9.56	time	2050536210393617
pts	9.6	time	2050536210431216
pts	9.64	time	2050536210468815
pts	9.68	time	2050536210506414
pts	9.72	time	2050536210544013
pts	9.76	time	2050536210581612
